model_name,target_layer,pair_id,pair_class,domain,valence_status,opposition_status,word_A,word_B,template_name,alpha_raw,alpha_norm,vaa_projection_AB,vaa_projection_BA,vaa_projection_delta,abs_vaa_projection_delta,vaa_projection_unit_AB,vaa_projection_unit_BA,vaa_projection_unit_delta,abs_vaa_projection_unit_delta,vaa_projection_cosine_AB,vaa_projection_cosine_BA,vaa_projection_cosine_delta,abs_vaa_projection_cosine_delta,activation_norm_AB,activation_norm_BA
qwen25_14b,28,neutral_nonopposite::neutral::017,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,history,geography,preference_control,0.0,0.0,-3.0922951698303223,-1.7900619506835938,-1.3022332191467283,1.3022332191467283,-3.0922951698303223,-1.7900619506835938,-1.3022332191467283,1.3022332191467283,-0.0282381810247898,-0.0163102000951766,-0.0119279809296131,0.0119279809296131,109.5075912475586,109.75106811523438
qwen25_14b,28,neutral_nonopposite::neutral::018,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,soccer,basketball,preference_control,0.0,0.0,-4.104632377624512,-3.8570396900177,-0.2475926876068115,0.2475926876068115,-4.104632377624512,-3.8570396900177,-0.2475926876068115,0.2475926876068115,-0.0377865098416805,-0.0359667688608169,-0.0018197409808635,0.0018197409808635,108.62692260742188,107.23898315429688
qwen25_14b,28,neutral_nonopposite::neutral::019,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,tennis,baseball,preference_control,0.0,0.0,-4.468654632568359,-4.732643127441406,0.2639884948730469,0.2639884948730469,-4.468654632568359,-4.732643127441406,0.2639884948730469,0.2639884948730469,-0.0407916903495788,-0.0430793091654777,0.0022876188158988,0.0022876188158988,109.54815673828124,109.8588409423828
qwen25_14b,28,neutral_nonopposite::neutral::020,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,train,airplane,preference_control,0.0,0.0,-6.8855695724487305,-4.411581993103027,-2.473987579345703,2.473987579345703,-6.8855695724487305,-4.411581993103027,-2.473987579345703,2.473987579345703,-0.062518410384655,-0.040359441190958,-0.0221589691936969,0.0221589691936969,110.1366729736328,109.30731201171876
qwen25_14b,28,neutral_nonopposite::neutral::021,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,bus,tram,preference_control,0.0,0.0,-6.507308483123779,-5.115520000457764,-1.3917884826660156,1.3917884826660156,-6.507308483123779,-5.115520000457764,-1.3917884826660156,1.3917884826660156,-0.0585299022495746,-0.0464409776031971,-0.0120889246463775,0.0120889246463775,111.17921447753906,110.15099334716795
qwen25_14b,28,neutral_nonopposite::neutral::022,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,tea,coffee,preference_control,0.0,0.0,-3.186617136001587,-2.05618953704834,-1.130427598953247,1.130427598953247,-3.186617136001587,-2.05618953704834,-1.130427598953247,1.130427598953247,-0.0289597250521183,-0.0186878405511379,-0.0102718845009803,0.0102718845009803,110.03616333007812,110.02820587158205
qwen25_14b,28,neutral_nonopposite::neutral::023,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,red,blue,preference_control,0.0,0.0,-4.734365463256836,-4.823596000671387,0.0892305374145507,0.0892305374145507,-4.734365463256836,-4.823596000671387,0.0892305374145507,0.0892305374145507,-0.0432120487093925,-0.0440408699214458,0.0008288212120532,0.0008288212120532,109.5612335205078,109.52544403076172
qwen25_14b,28,neutral_nonopposite::neutral::024,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,green,yellow,preference_control,0.0,0.0,-6.346973419189453,-6.892944812774658,0.5459713935852051,0.5459713935852051,-6.346973419189453,-6.892944812774658,0.5459713935852051,0.5459713935852051,-0.0571118667721748,-0.0619150064885616,0.0048031397163867,0.0048031397163867,111.13230895996094,111.3291473388672
qwen25_14b,28,neutral_opposite::neutral::000,neutral_opposite,neutral_opposite,neutral,opposite,convex,concave,preference_control,0.0,0.0,-10.826809883117676,-9.842792510986328,-0.9840173721313475,0.9840173721313475,-10.826809883117676,-9.842792510986328,-0.9840173721313475,0.9840173721313475,-0.0972727462649345,-0.0898103788495063,-0.0074623674154281,0.0074623674154281,111.30363464355467,109.59526824951172
qwen25_14b,28,neutral_opposite::neutral::001,neutral_opposite,neutral_opposite,neutral,opposite,interior,exterior,preference_control,0.0,0.0,-8.955483436584473,-9.238346099853516,0.2828626632690429,0.2828626632690429,-8.955483436584473,-9.238346099853516,0.2828626632690429,0.2828626632690429,-0.083004429936409,-0.086522176861763,0.003517746925354,0.003517746925354,107.89163208007812,106.7743148803711
qwen25_14b,28,neutral_opposite::neutral::002,neutral_opposite,neutral_opposite,neutral,opposite,clockwise,counterclockwise,preference_control,0.0,0.0,-6.81545352935791,-8.519166946411133,1.7037134170532229,1.7037134170532229,-6.81545352935791,-8.519166946411133,1.7037134170532229,1.7037134170532229,-0.0647222027182579,-0.0812587291002273,0.0165365263819694,0.0165365263819694,105.3031768798828,104.84001922607422
qwen25_14b,28,neutral_opposite::neutral::003,neutral_opposite,neutral_opposite,neutral,opposite,proximal,distal,preference_control,0.0,0.0,-10.576556205749512,-8.260113716125488,-2.3164424896240234,2.3164424896240234,-10.576556205749512,-8.260113716125488,-2.3164424896240234,2.3164424896240234,-0.097793698310852,-0.0765355750918388,-0.0212581232190132,0.0212581232190132,108.15171813964844,107.92515563964844
qwen25_14b,28,neutral_opposite::neutral::004,neutral_opposite,neutral_opposite,neutral,opposite,horizontal,vertical,preference_control,0.0,0.0,-7.03514575958252,-7.962265968322754,0.9271202087402344,0.9271202087402344,-7.03514575958252,-7.962265968322754,0.9271202087402344,0.9271202087402344,-0.0653933957219123,-0.0744460970163345,0.0090527012944221,0.0090527012944221,107.58189392089844,106.95343780517578
qwen25_14b,28,neutral_opposite::neutral::005,neutral_opposite,neutral_opposite,neutral,opposite,dorsal,ventral,preference_control,0.0,0.0,-7.13432502746582,-7.2514967918396,0.1171717643737793,0.1171717643737793,-7.13432502746582,-7.2514967918396,0.1171717643737793,0.1171717643737793,-0.0666402727365493,-0.0680286213755607,0.0013883486390113,0.0013883486390113,107.05726623535156,106.59479522705078
qwen25_14b,28,neutral_opposite::neutral::006,neutral_opposite,neutral_opposite,neutral,opposite,anterior,posterior,preference_control,0.0,0.0,-9.033669471740724,-8.980016708374023,-0.0536527633666992,0.0536527633666992,-9.033669471740724,-8.980016708374023,-0.0536527633666992,0.0536527633666992,-0.0837443470954895,-0.0843123421072959,0.0005679950118064,0.0005679950118064,107.87199401855467,106.50891876220705
qwen25_14b,28,neutral_opposite::neutral::007,neutral_opposite,neutral_opposite,neutral,opposite,medial,lateral,preference_control,0.0,0.0,-9.916857719421388,-10.123767852783203,0.2069101333618164,0.2069101333618164,-9.916857719421388,-10.123767852783203,0.2069101333618164,0.2069101333618164,-0.0907421186566352,-0.0931414142251014,0.0023992955684661,0.0023992955684661,109.28616333007812,108.69244384765624
qwen25_14b,28,neutral_opposite::neutral::008,neutral_opposite,neutral_opposite,neutral,opposite,numerator,denominator,preference_control,0.0,0.0,-8.271825790405273,-11.57732391357422,3.3054981231689453,3.3054981231689453,-8.271825790405273,-11.57732391357422,3.3054981231689453,3.3054981231689453,-0.0768124535679817,-0.1069453954696655,0.0301329419016838,0.0301329419016838,107.68860626220705,108.25453186035156
