model_name,target_layer,pair_id,pair_class,domain,valence_status,opposition_status,alpha_norm,template_name,first_token_logit_diff_canonical_AB,first_token_logit_diff_canonical_BA,logprob_diff_canonical_AB,logprob_diff_canonical_BA,d_AB,d_BA,semantic_component,position_component,first_token_d_AB,first_token_d_BA,first_token_semantic_component,first_token_position_component
qwen25_32b,43,neutral_opposite::neutral::011,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,-13.875,0.5,-13.87091064453125,0.5,-13.87091064453125,0.5,-6.685455322265625,-7.185455322265625,-13.875,0.5,-6.6875,-7.1875
qwen25_32b,43,neutral_opposite::neutral::011,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,-12.75,0.75,-12.7432861328125,0.74609375,-12.7432861328125,0.74609375,-5.99859619140625,-6.74468994140625,-12.75,0.75,-6.0,-6.75
qwen25_32b,43,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,10.125,6.25,10.1219482421875,6.2532958984375,10.1219482421875,6.2532958984375,8.1876220703125,1.934326171875,10.125,6.25,8.1875,1.9375
qwen25_32b,43,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,10.375,9.5,10.374431610107422,9.498367309570312,10.374431610107422,9.498367309570312,9.936399459838867,0.4380321502685547,10.375,9.5,9.9375,0.4375
qwen25_32b,43,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,9.75,10.25,9.749784469604492,10.249715805053713,9.749784469604492,10.249715805053713,9.999750137329102,-0.2499656677246093,9.75,10.25,10.0,-0.25
qwen25_32b,43,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,9.25,9.5,9.2498779296875,9.499818801879885,9.2498779296875,9.499818801879885,9.374848365783691,-0.1249704360961914,9.25,9.5,9.375,-0.125
qwen25_32b,43,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,8.25,7.25,8.249727249145508,7.249240875244141,8.249727249145508,7.249240875244141,7.749484062194824,0.5002431869506836,8.25,7.25,7.75,0.5
qwen25_32b,43,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,8.0,4.0,7.999662399291992,4.0130615234375,7.999662399291992,4.0130615234375,6.006361961364746,1.993300437927246,8.0,4.0,6.0,2.0
qwen25_32b,43,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,8.0,-0.75,7.999664306640625,-0.75390625,7.999664306640625,-0.75390625,3.622879028320313,4.3767852783203125,8.0,-0.75,3.625,4.375
qwen25_32b,43,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,8.5,-5.5,8.499796867370605,-5.49591064453125,8.499796867370605,-5.49591064453125,1.5019431114196775,6.997853755950928,8.5,-5.5,1.5,7.0
qwen25_32b,43,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,8.75,-9.25,8.749841690063477,-9.249900817871094,8.749841690063477,-9.249900817871094,-0.2500295639038086,8.999871253967285,8.75,-9.25,-0.25,9.0
qwen25_32b,43,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,8.25,-10.25,8.249738693237305,-10.24996280670166,8.249738693237305,-10.24996280670166,-1.0001120567321775,9.249850749969482,8.25,-10.25,-1.0,9.25
qwen25_32b,43,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,7.0,-9.75,6.999088287353516,-9.749938011169434,6.999088287353516,-9.749938011169434,-1.375424861907959,8.374513149261475,7.0,-9.75,-1.375,8.375
qwen25_32b,43,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,-0.75,-12.25,-0.7499884366989136,-12.27344846725464,-0.7499884366989136,-12.27344846725464,-6.511718451976776,5.761730015277863,-0.75,-12.25,-6.5,5.75
qwen25_32b,43,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,-0.25,-8.375,-0.2499928474426269,-8.343753337860107,-0.2499928474426269,-8.343753337860107,-4.296873092651367,4.04688024520874,-0.25,-8.375,-4.3125,4.0625
qwen25_32b,43,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,0.875,-3.625,0.8750038146972656,-3.625000596046448,0.8750038146972656,-3.625000596046448,-1.374998390674591,2.2500022053718567,0.875,-3.625,-1.375,2.25
qwen25_32b,43,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,1.375,1.25,1.3750014305114746,1.2421878576278689,1.3750014305114746,1.2421878576278689,1.3085946440696716,0.0664067864418029,1.375,1.25,1.3125,0.0625
qwen25_32b,43,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,0.5,3.375,0.5000008344650269,3.372070908546448,0.5000008344650269,3.372070908546448,1.9360358715057373,-1.4360350370407104,0.5,3.375,1.9375,-1.4375
qwen25_32b,43,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,0.0,3.25,9.5367431640625e-07,3.257812976837158,9.5367431640625e-07,3.257812976837158,1.6289069652557373,-1.628906011581421,0.0,3.25,1.625,-1.625
qwen25_32b,43,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,1.75,0.5,1.7539068460464478,0.4980469942092895,1.7539068460464478,0.4980469942092895,1.1259769201278689,0.6279299259185791,1.75,0.5,1.125,0.625
qwen25_32b,43,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,4.75,-2.25,4.741333365440369,-2.24365234375,4.741333365440369,-2.24365234375,1.2488405108451843,3.4924928545951843,4.75,-2.25,1.25,3.5
qwen25_32b,43,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,7.25,-2.75,7.249256253242493,-2.7504884004592896,7.249256253242493,-2.7504884004592896,2.2493839263916016,4.999872326850891,7.25,-2.75,2.25,5.0
qwen25_32b,43,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,8.25,-1.5,8.249710202217102,-1.5019532442092896,8.249710202217102,-1.5019532442092896,3.3738784790039062,4.875831723213196,8.25,-1.5,3.375,4.875
qwen25_32b,43,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,7.75,0.25,7.749536514282227,0.2499998807907104,7.749536514282227,0.2499998807907104,3.999768197536469,3.749768316745758,7.75,0.25,4.0,3.75
qwen25_32b,43,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,-11.5,-16.75,-11.47947919368744,-16.741087079048157,-11.47947919368744,-16.741087079048157,-14.110283136367798,2.630803942680359,-11.5,-16.75,-14.125,2.625
qwen25_32b,43,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,-12.0,-17.125,-11.986496567726135,-17.123234510421753,-11.986496567726135,-17.123234510421753,-14.554865539073944,2.568368971347809,-12.0,-17.125,-14.5625,2.5625
qwen25_32b,43,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,-10.875,-16.375,-10.86229157447815,-16.374447464942932,-10.86229157447815,-16.374447464942932,-13.61836951971054,2.756077945232392,-10.875,-16.375,-13.625,2.75
qwen25_32b,43,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,-8.25,-13.75,-8.233386874198914,-13.749736189842224,-8.233386874198914,-13.749736189842224,-10.991561532020569,2.7581746578216557,-8.25,-13.75,-11.0,2.75
qwen25_32b,43,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,-4.375,-10.625,-4.385977268218994,-10.624514818191528,-4.385977268218994,-10.624514818191528,-7.505246043205261,3.119268774986267,-4.375,-10.625,-7.5,3.125
qwen25_32b,43,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,0.0,-8.25,7.033348083496094e-06,-8.248991131782532,7.033348083496094e-06,-8.248991131782532,-4.124492049217224,4.124499082565308,0.0,-8.25,-4.125,4.125
qwen25_32b,43,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,5.25,-6.0,5.241581916809082,-5.996580600738525,5.241581916809082,-5.996580600738525,-0.3774993419647217,5.619081258773804,5.25,-6.0,-0.375,5.625
qwen25_32b,43,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,9.5,-4.25,9.499170064926147,-4.234678149223328,9.499170064926147,-4.234678149223328,2.63224595785141,6.8669241070747375,9.5,-4.25,2.625,6.875
qwen25_32b,43,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,11.25,-2.5,11.249410390853882,-2.4975552558898926,11.249410390853882,-2.4975552558898926,4.375927567481995,6.873482823371887,11.25,-2.5,4.375,6.875
qwen25_32b,43,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,11.25,-0.75,11.249542713165283,-0.7519494295120239,11.249542713165283,-0.7519494295120239,5.24879664182663,6.000746071338654,11.25,-0.75,5.25,6.0
qwen25_32b,43,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,10.25,0.5,10.249385714530945,0.5000033378601074,10.249385714530945,0.5000033378601074,5.374694526195526,4.874691188335419,10.25,0.5,5.375,4.875
qwen25_32b,43,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,-7.125,-9.625,-7.1015625,-9.60546875,-7.1015625,-9.60546875,-8.353515625,1.251953125,-7.125,-9.625,-8.375,1.25
qwen25_32b,43,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,-6.625,-9.25,-6.6328125,-9.271484375,-6.6328125,-9.271484375,-7.9521484375,1.3193359375,-6.625,-9.25,-7.9375,1.3125
qwen25_32b,43,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,-6.25,-8.0,-6.2578125,-7.98828125,-6.2578125,-7.98828125,-7.123046875,0.865234375,-6.25,-8.0,-7.125,0.875
qwen25_32b,43,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,-5.75,-6.5,-5.7607421875,-6.5107421875,-5.7607421875,-6.5107421875,-6.1357421875,0.375,-5.75,-6.5,-6.125,0.375
qwen25_32b,43,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,-4.375,-5.625,-4.37646484375,-5.61669921875,-4.37646484375,-5.61669921875,-4.99658203125,0.6201171875,-4.375,-5.625,-5.0,0.625
qwen25_32b,43,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,0.75,-4.5,0.75,-4.492919921875,0.75,-4.492919921875,-1.8714599609375,2.6214599609375,0.75,-4.5,-1.875,2.625
qwen25_32b,43,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,9.0,-1.0,8.998558044433594,-1.001953125,8.998558044433594,-1.001953125,3.998302459716797,5.000255584716797,9.0,-1.0,4.0,5.0
qwen25_32b,43,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,13.75,4.0,13.749528884887695,4.0118408203125,13.749528884887695,4.0118408203125,8.880684852600098,4.868844032287598,13.75,4.0,8.875,4.875
qwen25_32b,43,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,15.125,7.25,15.124635696411133,7.248916625976562,15.124635696411133,7.248916625976562,11.186776161193848,3.937859535217285,15.125,7.25,11.1875,3.9375
qwen25_32b,43,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,14.75,9.75,14.749671936035156,9.749719619750977,14.749671936035156,9.749719619750977,12.249695777893066,2.49997615814209,14.75,9.75,12.25,2.5
qwen25_32b,43,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,13.625,11.5,13.624286651611328,11.499706268310549,13.624286651611328,11.499706268310549,12.561996459960938,1.0622901916503906,13.625,11.5,12.5625,1.0625
qwen25_32b,43,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,7.125,-14.25,7.101563096046448,-14.256348371505736,7.101563096046448,-14.256348371505736,-3.5773926377296448,10.678955733776093,7.125,-14.25,-3.5625,10.6875
qwen25_32b,43,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,9.5,-10.75,9.484375476837158,-10.775635242462158,9.484375476837158,-10.775635242462158,-0.6456298828125,10.130005359649658,9.5,-10.75,-0.625,10.125
qwen25_32b,43,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,8.0,-7.25,8.009765982627869,-7.253174185752869,8.009765982627869,-7.253174185752869,0.3782958984375,7.631470084190369,8.0,-7.25,0.375,7.625
qwen25_32b,43,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,3.75,-5.75,3.7568362951278687,-5.739746451377869,3.7568362951278687,-5.739746451377869,-0.991455078125,4.748291373252869,3.75,-5.75,-1.0,4.75
qwen25_32b,43,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,-1.0,-5.5,-1.001952886581421,-5.494690179824829,-1.001952886581421,-5.494690179824829,-3.248321533203125,2.246368646621704,-1.0,-5.5,-3.25,2.25
qwen25_32b,43,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,-3.25,-6.5,-3.242675542831421,-6.498367428779602,-3.242675542831421,-6.498367428779602,-4.870521485805512,1.6278459429740906,-3.25,-6.5,-4.875,1.625
qwen25_32b,43,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,-0.75,-8.75,-0.7539061307907104,-8.74982464313507,-0.7539061307907104,-8.74982464313507,-4.751865386962891,3.99795925617218,-0.75,-8.75,-4.75,4.0
qwen25_32b,43,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,4.5,-10.75,4.48883056640625,-10.749972701072693,4.48883056640625,-10.749972701072693,-3.130571067333221,7.619401633739471,4.5,-10.75,-3.125,7.625
qwen25_32b,43,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,7.25,-11.5,7.249271392822266,-11.49998652935028,7.249271392822266,-11.49998652935028,-2.125357568264008,9.374628961086271,7.25,-11.5,-2.125,9.375
qwen25_32b,43,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,9.0,-10.5,8.999865531921387,-10.499969601631165,8.999865531921387,-10.499969601631165,-0.7500520348548889,9.749917566776276,9.0,-10.5,-0.75,9.75
qwen25_32b,43,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,9.25,-7.75,9.249896049499512,-7.749563217163086,9.249896049499512,-7.749563217163086,0.7501664161682129,8.499729633331299,9.25,-7.75,0.75,8.5
qwen25_32b,43,neutral_opposite::neutral::017,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,6.25,5.75,6.21875,5.734375,6.21875,5.734375,5.9765625,0.2421875,6.25,5.75,6.0,0.25
qwen25_32b,43,neutral_opposite::neutral::017,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,5.125,6.625,5.125,6.6171875,5.125,6.6171875,5.87109375,-0.74609375,5.125,6.625,5.875,-0.75
qwen25_32b,43,neutral_opposite::neutral::017,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,4.25,6.5,4.25,6.5,4.25,6.5,5.375,-1.125,4.25,6.5,5.375,-1.125
qwen25_32b,43,neutral_opposite::neutral::017,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,2.375,5.625,2.359375,5.609375,2.359375,5.609375,3.984375,-1.625,2.375,5.625,4.0,-1.625
qwen25_32b,43,neutral_opposite::neutral::017,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,0.875,4.625,0.8671875,4.6396484375,0.8671875,4.6396484375,2.75341796875,-1.88623046875,0.875,4.625,2.75,-1.875
qwen25_32b,43,neutral_opposite::neutral::017,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,0.25,4.125,0.25,4.119873046875,0.25,4.119873046875,2.1849365234375,-1.9349365234375,0.25,4.125,2.1875,-1.9375
qwen25_32b,43,neutral_opposite::neutral::017,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,1.0,3.5,0.99609375,3.50048828125,0.99609375,3.50048828125,2.248291015625,-1.252197265625,1.0,3.5,2.25,-1.25
qwen25_32b,43,neutral_opposite::neutral::017,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,3.0,2.5,2.998046875,2.4990234375,2.998046875,2.4990234375,2.74853515625,0.24951171875,3.0,2.5,2.75,0.25
qwen25_32b,43,neutral_opposite::neutral::017,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,3.25,1.5,3.2431640625,1.501953125,3.2431640625,1.501953125,2.37255859375,0.87060546875,3.25,1.5,2.375,0.875
qwen25_32b,43,neutral_opposite::neutral::017,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,2.0,1.75,1.998046875,1.75390625,1.998046875,1.75390625,1.8759765625,0.1220703125,2.0,1.75,1.875,0.125
qwen25_32b,43,neutral_opposite::neutral::017,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,1.5,2.75,1.501953125,2.75048828125,1.501953125,2.75048828125,2.126220703125,-0.624267578125,1.5,2.75,2.125,-0.625
qwen25_32b,43,neutral_opposite::neutral::018,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,-8.625,-11.625,-8.594482421875,-11.62109375,-8.594482421875,-11.62109375,-10.1077880859375,1.5133056640625,-8.625,-11.625,-10.125,1.5
qwen25_32b,43,neutral_opposite::neutral::018,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,-6.25,-11.25,-6.2457275390625,-11.26220703125,-6.2457275390625,-11.26220703125,-8.75396728515625,2.50823974609375,-6.25,-11.25,-8.75,2.5
qwen25_32b,43,neutral_opposite::neutral::018,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,-3.0,-9.25,-2.9970703125,-9.24383544921875,-2.9970703125,-9.24383544921875,-6.120452880859375,3.123382568359375,-3.0,-9.25,-6.125,3.125
qwen25_32b,43,neutral_opposite::neutral::018,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,-0.25,-6.25,-0.25,-6.2452392578125,-0.25,-6.2452392578125,-3.24761962890625,2.99761962890625,-0.25,-6.25,-3.25,3.0
qwen25_32b,43,neutral_opposite::neutral::018,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,1.5,-5.0,1.5009765625,-4.99267578125,1.5009765625,-4.99267578125,-1.745849609375,3.246826171875,1.5,-5.0,-1.75,3.25
qwen25_32b,43,neutral_opposite::neutral::018,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,2.75,-3.75,2.75048828125,-3.7423095703125,2.75048828125,-3.7423095703125,-0.49591064453125,3.24639892578125,2.75,-3.75,-0.5,3.25
qwen25_32b,43,neutral_opposite::neutral::018,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,4.75,-2.5,4.7413330078125,-2.4990234375,4.7413330078125,-2.4990234375,1.12115478515625,3.62017822265625,4.75,-2.5,1.125,3.625
qwen25_32b,43,neutral_opposite::neutral::018,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,7.25,-0.5,7.249263763427734,-0.498046875,7.249263763427734,-0.498046875,3.375608444213867,3.873655319213867,7.25,-0.5,3.375,3.875
qwen25_32b,43,neutral_opposite::neutral::018,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,8.25,1.0,8.24972152709961,1.0,8.24972152709961,1.0,4.624860763549805,3.6248607635498047,8.25,1.0,4.625,3.625
qwen25_32b,43,neutral_opposite::neutral::018,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,7.75,1.25,7.749555587768555,1.248046875,7.749555587768555,1.248046875,4.498801231384277,3.2507543563842773,7.75,1.25,4.5,3.25
qwen25_32b,43,neutral_opposite::neutral::018,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,6.25,1.0,6.248054504394531,1.0,6.248054504394531,1.0,3.6240272521972656,2.6240272521972656,6.25,1.0,3.625,2.625
qwen25_32b,43,neutral_opposite::neutral::019,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,7.0,5.5,7.0,5.5,7.0,5.5,6.25,0.75,7.0,5.5,6.25,0.75
qwen25_32b,43,neutral_opposite::neutral::019,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,7.625,6.875,7.65625,6.890625,7.65625,6.890625,7.2734375,0.3828125,7.625,6.875,7.25,0.375
qwen25_32b,43,neutral_opposite::neutral::019,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,7.0,8.125,6.984375,8.1015625,6.984375,8.1015625,7.54296875,-0.55859375,7.0,8.125,7.5625,-0.5625
qwen25_32b,43,neutral_opposite::neutral::019,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,5.625,8.5,5.609375,8.529296875,5.609375,8.529296875,7.0693359375,-1.4599609375,5.625,8.5,7.0625,-1.4375
qwen25_32b,43,neutral_opposite::neutral::019,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,4.25,7.375,4.25,7.38232421875,4.25,7.38232421875,5.816162109375,-1.566162109375,4.25,7.375,5.8125,-1.5625
qwen25_32b,43,neutral_opposite::neutral::019,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,3.375,4.75,3.3681640625,4.7501220703125,3.3681640625,4.7501220703125,4.05914306640625,-0.69097900390625,3.375,4.75,4.0625,-0.6875
qwen25_32b,43,neutral_opposite::neutral::019,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,3.75,1.0,3.75390625,0.998046875,3.75390625,0.998046875,2.3759765625,1.3779296875,3.75,1.0,2.375,1.375
qwen25_32b,43,neutral_opposite::neutral::019,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,3.5,-3.25,3.5006103515625,-3.25341796875,3.5006103515625,-3.25341796875,0.12359619140625,3.37701416015625,3.5,-3.25,0.125,3.375
qwen25_32b,43,neutral_opposite::neutral::019,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,3.25,-6.25,3.242919921875,-6.2467803955078125,3.242919921875,-6.2467803955078125,-1.5019302368164062,4.744850158691406,3.25,-6.25,-1.5,4.75
qwen25_32b,43,neutral_opposite::neutral::019,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,2.0,-6.75,1.998046875,-6.748146057128906,1.998046875,-6.748146057128906,-2.375049591064453,4.373096466064453,2.0,-6.75,-2.375,4.375
qwen25_32b,43,neutral_opposite::neutral::019,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,1.25,-6.0,1.248046875,-5.996994018554688,1.248046875,-5.996994018554688,-2.374473571777344,3.622520446777344,1.25,-6.0,-2.375,3.625
qwen25_32b,43,neutral_opposite::neutral::020,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,-7.375,-14.125,-7.390625,-14.09375,-7.390625,-14.09375,-10.7421875,3.3515625,-7.375,-14.125,-10.75,3.375
qwen25_32b,43,neutral_opposite::neutral::020,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,-8.25,-13.125,-8.26953125,-13.09375,-8.26953125,-13.09375,-10.681640625,2.412109375,-8.25,-13.125,-10.6875,2.4375
qwen25_32b,43,neutral_opposite::neutral::020,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,-9.625,-10.875,-9.615234375,-10.859375,-9.615234375,-10.859375,-10.2373046875,0.6220703125,-9.625,-10.875,-10.25,0.625
qwen25_32b,43,neutral_opposite::neutral::020,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,-10.625,-7.75,-10.6142578125,-7.734375,-10.6142578125,-7.734375,-9.17431640625,-1.43994140625,-10.625,-7.75,-9.1875,-1.4375
qwen25_32b,43,neutral_opposite::neutral::020,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,-10.75,-3.75,-10.7216796875,-3.765625,-10.7216796875,-3.765625,-7.24365234375,-3.47802734375,-10.75,-3.75,-7.25,-3.5
qwen25_32b,43,neutral_opposite::neutral::020,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,-10.125,-1.75,-10.1207275390625,-1.744140625,-10.1207275390625,-1.744140625,-5.93243408203125,-4.18829345703125,-10.125,-1.75,-5.9375,-4.1875
qwen25_32b,43,neutral_opposite::neutral::020,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,-8.5,-1.5,-8.499229431152344,-1.498046875,-8.499229431152344,-1.498046875,-4.998638153076172,-3.500591278076172,-8.5,-1.5,-5.0,-3.5
qwen25_32b,43,neutral_opposite::neutral::020,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,-5.25,-1.0,-5.244598388671875,-0.998046875,-5.244598388671875,-0.998046875,-3.121322631835937,-2.123275756835937,-5.25,-1.0,-3.125,-2.125
qwen25_32b,43,neutral_opposite::neutral::020,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,-0.75,0.75,-0.75390625,0.75390625,-0.75390625,0.75390625,0.0,-0.75390625,-0.75,0.75,0.0,-0.75
qwen25_32b,43,neutral_opposite::neutral::020,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,1.75,2.75,1.75390625,2.75048828125,1.75390625,2.75048828125,2.252197265625,-0.498291015625,1.75,2.75,2.25,-0.5
qwen25_32b,43,neutral_opposite::neutral::020,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,2.75,3.75,2.75048828125,3.7423095703125,2.75048828125,3.7423095703125,3.24639892578125,-0.49591064453125,2.75,3.75,3.25,-0.5
qwen25_32b,43,neutral_opposite::neutral::021,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,3.125,-11.875,3.140626072883606,-11.86718726158142,3.140626072883606,-11.86718726158142,-4.363280594348908,7.503906667232513,3.125,-11.875,-4.375,7.5
qwen25_32b,43,neutral_opposite::neutral::021,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,3.75,-12.0,3.750000596046448,-11.98828113079071,3.750000596046448,-11.98828113079071,-4.119140267372131,7.869140863418579,3.75,-12.0,-4.125,7.875
qwen25_32b,43,neutral_opposite::neutral::021,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,4.0,-11.125,4.000000476837158,-11.14453113079071,4.000000476837158,-11.14453113079071,-3.572265326976776,7.572265803813934,4.0,-11.125,-3.5625,7.5625
qwen25_32b,43,neutral_opposite::neutral::021,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,3.25,-9.375,3.242187976837158,-9.35937488079071,3.242187976837158,-9.35937488079071,-3.058593451976776,6.300781428813934,3.25,-9.375,-3.0625,6.3125
