"model_name","score_mode","component","pair_class","valence_status","opposition_status","alpha_norm","mean","ci_low","ci_high","n_pairs"
"qwen25_72b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",-0.6,-0.0944987487792969,-1.10353671473265,0.849682084202764,25
"qwen25_72b","sequence","semantic","neutral_opposite","neutral","opposite",-0.6,-0.45763618995746,-1.77515387777239,0.764724354694287,24
"qwen25_72b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",-0.6,-5.59454263614703,-6.92144814771188,-4.24956079798786,79
"qwen25_72b","sequence","semantic","valenced_opposite","valenced","opposite",-0.6,-5.94718763828278,-7.12911098394543,-4.72585012961179,80
"qwen25_72b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",-0.4,-0.0520581817626953,-1.06390612179041,0.909178814053534,25
"qwen25_72b","sequence","semantic","neutral_opposite","neutral","opposite",-0.4,-0.307332587738832,-1.63424513035764,0.910768690705299,24
"qwen25_72b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",-0.4,-5.01019114105007,-6.38738070460437,-3.62443321092597,79
"qwen25_72b","sequence","semantic","valenced_opposite","valenced","opposite",-0.4,-5.45570478662848,-6.68311133882031,-4.15096390325576,80
"qwen25_72b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",-0.2,-0.00751233339309693,-1.01971288299561,0.954122363388538,25
"qwen25_72b","sequence","semantic","neutral_opposite","neutral","opposite",-0.2,-0.120595263938109,-1.37575313995282,1.0357957576712,24
"qwen25_72b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",-0.2,-3.76882175629652,-5.10072649132602,-2.44609084993224,79
"qwen25_72b","sequence","semantic","valenced_opposite","valenced","opposite",-0.2,-4.32130393534899,-5.56304120283574,-3.00715992458165,80
"qwen25_72b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0,0.0267314887046814,-1.00223467004299,0.923919085085388,25
"qwen25_72b","sequence","semantic","neutral_opposite","neutral","opposite",0,0.125473275780678,-1.03588046704729,1.24315191109975,24
"qwen25_72b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0,-1.83234528876558,-3.15512944665513,-0.558046245518365,79
"qwen25_72b","sequence","semantic","valenced_opposite","valenced","opposite",0,-2.43398918658495,-3.64866073809564,-1.22631608797237,80
"qwen25_72b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.2,0.0125269389152527,-0.963051395356655,0.96574190288782,25
"qwen25_72b","sequence","semantic","neutral_opposite","neutral","opposite",0.2,0.403902508318424,-0.759920165129006,1.50168609240403,24
"qwen25_72b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.2,1.38849769815614,0.18752553876065,2.53638409476114,79
"qwen25_72b","sequence","semantic","valenced_opposite","valenced","opposite",0.2,0.856692807376385,-0.202071219328791,1.91312551114708,80
"qwen25_72b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.4,-0.0323939967155457,-0.997606089949608,0.882845729947088,25
"qwen25_72b","sequence","semantic","neutral_opposite","neutral","opposite",0.4,0.601488019029299,-0.676689760138591,1.82373147178441,24
"qwen25_72b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.4,4.58858380513855,3.60370882828779,5.53932293704416,79
"qwen25_72b","sequence","semantic","valenced_opposite","valenced","opposite",0.4,4.27954179421067,3.35412101393566,5.19345335742459,80
"qwen25_72b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.6,-0.0876129031181336,-0.982579296529293,0.795760334849357,25
"qwen25_72b","sequence","semantic","neutral_opposite","neutral","opposite",0.6,0.840915804107984,-0.637444116485615,2.27833082626263,24
"qwen25_72b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.6,7.11993989763381,6.26963466941556,7.95765033032321,79
"qwen25_72b","sequence","semantic","valenced_opposite","valenced","opposite",0.6,7.07646072730422,6.31308597423136,7.84958437569439,80
"qwen25_72b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.8,-0.117415826320648,-0.992368752837181,0.758156964302062,25
"qwen25_72b","sequence","semantic","neutral_opposite","neutral","opposite",0.8,0.910389122863611,-0.617062421143055,2.55329913341751,24
"qwen25_72b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.8,8.60904564510418,7.89985751898228,9.34652686156804,79
"qwen25_72b","sequence","semantic","valenced_opposite","valenced","opposite",0.8,8.87460375651717,8.18904793115333,9.56156350109726,80
"qwen25_72b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",1,-0.247652668952942,-1.11530077004433,0.587956413149832,25
"qwen25_72b","sequence","semantic","neutral_opposite","neutral","opposite",1,0.875865779817104,-0.691297872178256,2.50169692169875,24
"qwen25_72b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",1,9.12305677691593,8.45467571086144,9.80096852241815,79
"qwen25_72b","sequence","semantic","valenced_opposite","valenced","opposite",1,9.66836625635624,9.02812844756991,10.298072652258,80
"qwen25_72b","sequence","position","neutral_nonopposite","neutral","nonopposite",-1,-2.16650502204895,-2.77672660845518,-1.47174531966448,25
"qwen25_72b","sequence","position","neutral_opposite","neutral","opposite",-1,-4.1494616145889,-4.97082011010498,-3.41807312648743,24
"qwen25_72b","sequence","position","valenced_nonopposite","valenced","nonopposite",-1,-2.49001553541497,-2.76668154706683,-2.21076378392268,79
"qwen25_72b","sequence","position","valenced_opposite","valenced","opposite",-1,-1.6422026693821,-2.01552015997469,-1.27384993534535,80
"qwen25_72b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.8,-1.55208735227585,-2.22593712800741,-0.783317716181278,25
"qwen25_72b","sequence","position","neutral_opposite","neutral","opposite",-0.8,-4.16489666948716,-4.92449636105448,-3.45931183304638,24
"qwen25_72b","sequence","position","valenced_nonopposite","valenced","nonopposite",-0.8,-2.49946708769738,-2.80273115472703,-2.20362232140725,79
"qwen25_72b","sequence","position","valenced_opposite","valenced","opposite",-0.8,-1.57732983678579,-1.96080968022346,-1.1770098388195,80
"qwen25_72b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.6,-0.785355997085571,-1.5172281525135,0.0052715904116624,25
"qwen25_72b","sequence","position","neutral_opposite","neutral","opposite",-0.6,-4.03446155538162,-4.73576097606371,-3.38644753601402,24
"qwen25_72b","sequence","position","valenced_nonopposite","valenced","nonopposite",-0.6,-2.35891326469711,-2.65245703898276,-2.06168220897641,79
"qwen25_72b","sequence","position","valenced_opposite","valenced","opposite",-0.6,-1.35536677390337,-1.7586940844357,-0.950825761929155,80
"qwen25_72b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.4,0.257641372680664,-0.520361661016941,1.1147179184556,25
"qwen25_72b","sequence","position","neutral_opposite","neutral","opposite",-0.4,-3.71880782892307,-4.38592364874979,-3.08289722918222,24
"qwen25_72b","sequence","position","valenced_nonopposite","valenced","nonopposite",-0.4,-2.03635587948787,-2.35853432656466,-1.72839027599821,79
"qwen25_72b","sequence","position","valenced_opposite","valenced","opposite",-0.4,-1.06208069995046,-1.44875823032111,-0.670311547853053,80
"qwen25_72b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.2,1.56665433168411,0.739839997470379,2.44156876069307,25
"qwen25_72b","sequence","position","neutral_opposite","neutral","opposite",-0.2,-3.11801015585661,-3.7721741280208,-2.51851394002636,24
"qwen25_72b","sequence","position","valenced_nonopposite","valenced","nonopposite",-0.2,-1.62240232319771,-1.94193084598342,-1.29797319122885,79
"qwen25_72b","sequence","position","valenced_opposite","valenced","opposite",-0.2,-0.747060105204582,-1.11818940725178,-0.362007244098932,80
"qwen25_72b","sequence","position","neutral_nonopposite","neutral","nonopposite",0,3.14215325117111,2.2920041282773,4.05432431644201,25
"qwen25_72b","sequence","position","neutral_opposite","neutral","opposite",0,-2.18798546989759,-2.89080693423748,-1.52505120212833,24
"qwen25_72b","sequence","position","valenced_nonopposite","valenced","nonopposite",0,-1.03900654481936,-1.35636655341221,-0.723228634403477,79
"qwen25_72b","sequence","position","valenced_opposite","valenced","opposite",0,-0.321470937132835,-0.648823010083288,0.0155675908923148,80
"qwen25_72b","sequence","position","neutral_nonopposite","neutral","nonopposite",0.2,4.99462137937546,4.20006242614985,5.82169013363123,25
"qwen25_72b","sequence","position","neutral_opposite","neutral","opposite",0.2,-0.681723120311896,-1.47756592656175,0.161864158635338,24
"qwen25_72b","sequence","position","valenced_nonopposite","valenced","nonopposite",0.2,-0.137502249283127,-0.456794349189046,0.167343973849393,79
"qwen25_72b","sequence","position","valenced_opposite","valenced","opposite",0.2,0.331150785088539,0.0477727735973894,0.615778360255062,80
"qwen25_72b","sequence","position","neutral_nonopposite","neutral","nonopposite",0.4,6.27097388505936,5.54426425552368,7.01155710029602,25
"qwen25_72b","sequence","position","neutral_opposite","neutral","opposite",0.4,0.741214712460836,-0.197908786746363,1.6973493617028,24
"qwen25_72b","sequence","position","valenced_nonopposite","valenced","nonopposite",0.4,0.777543823175792,0.465809372916252,1.10148576720606,79
"qwen25_72b","sequence","position","valenced_opposite","valenced","opposite",0.4,1.00400294885039,0.722728070504963,1.29241292657331,80
"qwen25_72b","sequence","position","neutral_nonopposite","neutral","nonopposite",0.6,7.28539350748062,6.6353778232336,7.96264822620153,25
"qwen25_72b","sequence","position","neutral_opposite","neutral","opposite",0.6,2.03324671089649,1.02939615783592,3.11463171889384,24
"qwen25_72b","sequence","position","valenced_nonopposite","valenced","nonopposite",0.6,1.5482326323473,1.21344444670632,1.89999600375378,79
"qwen25_72b","sequence","position","valenced_opposite","valenced","opposite",0.6,1.65183064714074,1.35709703126922,1.94823289906606,80
"qwen25_72b","sequence","position","neutral_nonopposite","neutral","nonopposite",0.8,8.22658655881882,7.60147162628174,8.82188161528111,25
"qwen25_72b","sequence","position","neutral_opposite","neutral","opposite",0.8,3.11361572891474,2.06959149160733,4.17292231998096,24
"qwen25_72b","sequence","position","valenced_nonopposite","valenced","nonopposite",0.8,2.06547630814057,1.71246824741741,2.40837441675271,79
"qwen25_72b","sequence","position","valenced_opposite","valenced","opposite",0.8,2.20872373208404,1.91261569485068,2.50542093312368,80
"qwen25_72b","sequence","position","neutral_nonopposite","neutral","nonopposite",1,9.18148623466492,8.58318404400349,9.7619308411479,25
"qwen25_72b","sequence","position","neutral_opposite","neutral","opposite",1,4.19462911039591,3.17510840253284,5.20768192273875,24
"qwen25_72b","sequence","position","valenced_nonopposite","valenced","nonopposite",1,2.46486856514895,2.13872368448897,2.80962047458072,79
"qwen25_72b","sequence","position","valenced_opposite","valenced","opposite",1,2.7077517002821,2.44508319584653,2.97103704262525,80
"qwen25_72b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-1,-0.1625,-1.0650625,0.7,25
"qwen25_72b","first_token","semantic","neutral_opposite","neutral","opposite",-1,-0.627604166666667,-1.90885416666667,0.552083333333333,24
"qwen25_72b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-1,-5.45806962025316,-6.62428797468354,-4.29345332278481,79
"qwen25_72b","first_token","semantic","valenced_opposite","valenced","opposite",-1,-5.7390625,-6.739140625,-4.66169921875,80
"qwen25_72b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-0.8,-0.13,-1.085,0.797624999999998,25
"qwen25_72b","first_token","semantic","neutral_opposite","neutral","opposite",-0.8,-0.5625,-1.88815104166667,0.635481770833332,24
"qwen25_72b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-0.8,-5.66930379746835,-6.92256724683544,-4.37175632911392,79
"qwen25_72b","first_token","semantic","valenced_opposite","valenced","opposite",-0.8,-5.9890625,-7.08283203125,-4.788203125,80
"qwen25_72b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-0.6,-0.09,-1.0925625,0.89,25
"qwen25_72b","first_token","semantic","neutral_opposite","neutral","opposite",-0.6,-0.4609375,-1.8177734375,0.7890625,24
"qwen25_72b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-0.6,-5.59177215189873,-6.95181962025316,-4.22066851265823,79
"qwen25_72b","first_token","semantic","valenced_opposite","valenced","opposite",-0.6,-5.94140625,-7.13212890625,-4.73888671875,80
"qwen25_72b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-0.4,-0.05,-1.055125,0.922562499999999,25
"qwen25_72b","first_token","semantic","neutral_opposite","neutral","opposite",-0.4,-0.317708333333333,-1.66412760416667,0.877669270833332,24
"qwen25_72b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-0.4,-5.00158227848101,-6.3434335443038,-3.62652294303798,79
"qwen25_72b","first_token","semantic","valenced_opposite","valenced","opposite",-0.4,-5.45625,-6.66724609375,-4.2030859375,80
"qwen25_72b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-0.2,-0.0075,-1.025,0.980124999999998,25
"qwen25_72b","first_token","semantic","neutral_opposite","neutral","opposite",-0.2,-0.1171875,-1.38287760416667,1.05735677083333,24
"qwen25_72b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-0.2,-3.76107594936709,-5.09258306962025,-2.37885680379747,79
"qwen25_72b","first_token","semantic","valenced_opposite","valenced","opposite",-0.2,-4.315625,-5.57658203125,-3.01328125,80
"qwen25_72b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0,0.03,-0.9951875,1.005,25
"qwen25_72b","first_token","semantic","neutral_opposite","neutral","opposite",0,0.125,-1.04166666666667,1.1849609375,24
"qwen25_72b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0,-1.83069620253165,-3.16851265822785,-0.549821993670886,79
"qwen25_72b","first_token","semantic","valenced_opposite","valenced","opposite",0,-2.4265625,-3.6383203125,-1.23115234375,80
"qwen25_72b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0.2,0.01,-0.9876875,0.915062499999999,25
"qwen25_72b","first_token","semantic","neutral_opposite","neutral","opposite",0.2,0.411458333333333,-0.7552734375,1.4740234375,24
"qwen25_72b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0.2,1.39161392405063,0.185878164556962,2.52136075949367,79
"qwen25_72b","first_token","semantic","valenced_opposite","valenced","opposite",0.2,0.865625,-0.2055078125,1.9384375,80
"qwen25_72b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0.4,-0.0225,-0.9725,0.877562499999999,25
"qwen25_72b","first_token","semantic","neutral_opposite","neutral","opposite",0.4,0.606770833333333,-0.617252604166667,1.88287760416667,24
"qwen25_72b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0.4,4.58306962025316,3.6050039556962,5.56020569620253,79
"qwen25_72b","first_token","semantic","valenced_opposite","valenced","opposite",0.4,4.28828125,3.3991796875,5.220390625,80
"qwen25_72b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0.6,-0.09,-0.9875625,0.7875,25
"qwen25_72b","first_token","semantic","neutral_opposite","neutral","opposite",0.6,0.84375,-0.570377604166667,2.3203125,24
"qwen25_72b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0.6,7.12262658227848,6.2760878164557,7.93275316455696,79
"qwen25_72b","first_token","semantic","valenced_opposite","valenced","opposite",0.6,7.07578125,6.2937109375,7.85169921875,80
"qwen25_72b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0.8,-0.1225,-1.0400625,0.765062499999999,25
"qwen25_72b","first_token","semantic","neutral_opposite","neutral","opposite",0.8,0.927083333333333,-0.609440104166667,2.50266927083333,24
"qwen25_72b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0.8,8.61392405063291,7.9050039556962,9.33550237341772,79
"qwen25_72b","first_token","semantic","valenced_opposite","valenced","opposite",0.8,8.87421875,8.19060546875,9.56720703125,80
"qwen25_72b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",1,-0.2375,-1.0875,0.5925,25
"qwen25_72b","first_token","semantic","neutral_opposite","neutral","opposite",1,0.875,-0.666731770833333,2.546875,24
"qwen25_72b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",1,9.12895569620253,8.45332278481013,9.7879746835443,79
"qwen25_72b","first_token","semantic","valenced_opposite","valenced","opposite",1,9.6765625,9.02263671875,10.32421875,80
"qwen25_72b","first_token","position","neutral_nonopposite","neutral","nonopposite",-1,-2.1725,-2.785,-1.5099375,25
"qwen25_72b","first_token","position","neutral_opposite","neutral","opposite",-1,-4.15364583333333,-4.97141927083333,-3.42447916666667,24
"qwen25_72b","first_token","position","valenced_nonopposite","valenced","nonopposite",-1,-2.48971518987342,-2.77610759493671,-2.21123417721519,79
"qwen25_72b","first_token","position","valenced_opposite","valenced","opposite",-1,-1.65,-2.015625,-1.27421875,80
"qwen25_72b","first_token","position","neutral_nonopposite","neutral","nonopposite",-0.8,-1.555,-2.2075,-0.804937500000001,25
"qwen25_72b","first_token","position","neutral_opposite","neutral","opposite",-0.8,-4.171875,-4.9375,-3.4634765625,24
"qwen25_72b","first_token","position","valenced_nonopposite","valenced","nonopposite",-0.8,-2.49050632911392,-2.78324762658228,-2.2009295886076,79
"qwen25_72b","first_token","position","valenced_opposite","valenced","opposite",-0.8,-1.5734375,-1.95939453125,-1.17421875,80
"qwen25_72b","first_token","position","neutral_nonopposite","neutral","nonopposite",-0.6,-0.775,-1.5025625,0.0225624999999991,25
"qwen25_72b","first_token","position","neutral_opposite","neutral","opposite",-0.6,-4.04427083333333,-4.7396484375,-3.36458333333333,24
"qwen25_72b","first_token","position","valenced_nonopposite","valenced","nonopposite",-0.6,-2.35917721518987,-2.66455696202532,-2.06882911392405,79
"qwen25_72b","first_token","position","valenced_opposite","valenced","opposite",-0.6,-1.37890625,-1.77970703125,-0.98279296875,80
"qwen25_72b","first_token","position","neutral_nonopposite","neutral","nonopposite",-0.4,0.265,-0.540125,1.127625,25
"qwen25_72b","first_token","position","neutral_opposite","neutral","opposite",-0.4,-3.70833333333333,-4.40364583333333,-3.05729166666667,24
"qwen25_72b","first_token","position","valenced_nonopposite","valenced","nonopposite",-0.4,-2.04272151898734,-2.3623417721519,-1.72701740506329,79
"qwen25_72b","first_token","position","valenced_opposite","valenced","opposite",-0.4,-1.0671875,-1.45703125,-0.68513671875,80
"qwen25_72b","first_token","position","neutral_nonopposite","neutral","nonopposite",-0.2,1.5825,0.7474375,2.4850625,25
"qwen25_72b","first_token","position","neutral_opposite","neutral","opposite",-0.2,-3.12239583333333,-3.79166666666667,-2.50520833333333,24
"qwen25_72b","first_token","position","valenced_nonopposite","valenced","nonopposite",-0.2,-1.63291139240506,-1.96283623417722,-1.31329113924051,79
"qwen25_72b","first_token","position","valenced_opposite","valenced","opposite",-0.2,-0.75625,-1.1156640625,-0.3921875,80
"qwen25_72b","first_token","position","neutral_nonopposite","neutral","nonopposite",0,3.145,2.3024375,4.065,25
"qwen25_72b","first_token","position","neutral_opposite","neutral","opposite",0,-2.19270833333333,-2.86979166666667,-1.51041666666667,24
"qwen25_72b","first_token","position","valenced_nonopposite","valenced","nonopposite",0,-1.04746835443038,-1.36394382911392,-0.746024525316456,79
"qwen25_72b","first_token","position","valenced_opposite","valenced","opposite",0,-0.3203125,-0.64376953125,0.01171875,80
"qwen25_72b","first_token","position","neutral_nonopposite","neutral","nonopposite",0.2,5,4.1924375,5.8275,25
"qwen25_72b","first_token","position","neutral_opposite","neutral","opposite",0.2,-0.6875,-1.51048177083333,0.158919270833332,24
"qwen25_72b","first_token","position","valenced_nonopposite","valenced","nonopposite",0.2,-0.138449367088608,-0.454905063291139,0.170905854430379,79
"qwen25_72b","first_token","position","valenced_opposite","valenced","opposite",0.2,0.325,0.05078125,0.6046875,80
"qwen25_72b","first_token","position","neutral_nonopposite","neutral","nonopposite",0.4,6.2725,5.5425,7.015,25
"qwen25_72b","first_token","position","neutral_opposite","neutral","opposite",0.4,0.747395833333333,-0.197981770833333,1.7421875,24
"qwen25_72b","first_token","position","valenced_nonopposite","valenced","nonopposite",0.4,0.787183544303797,0.461214398734177,1.10284810126582,79
"qwen25_72b","first_token","position","valenced_opposite","valenced","opposite",0.4,1.00390625,0.7241796875,1.2859375,80
"qwen25_72b","first_token","position","neutral_nonopposite","neutral","nonopposite",0.6,7.3,6.615,7.9875,25
"qwen25_72b","first_token","position","neutral_opposite","neutral","opposite",0.6,2.04166666666667,1.06236979166667,3.03919270833333,24
"qwen25_72b","first_token","position","valenced_nonopposite","valenced","nonopposite",0.6,1.53560126582278,1.18908227848101,1.86079905063291,79
"qwen25_72b","first_token","position","valenced_opposite","valenced","opposite",0.6,1.64609375,1.34607421875,1.940625,80
"qwen25_72b","first_token","position","neutral_nonopposite","neutral","nonopposite",0.8,8.2375,7.6025,8.8375625,25
"qwen25_72b","first_token","position","neutral_opposite","neutral","opposite",0.8,3.109375,2.04680989583333,4.1302734375,24
"qwen25_72b","first_token","position","valenced_nonopposite","valenced","nonopposite",0.8,2.07120253164557,1.72387262658228,2.41695015822785,79
"qwen25_72b","first_token","position","valenced_opposite","valenced","opposite",0.8,2.20859375,1.9125,2.49375,80
"qwen25_72b","first_token","position","neutral_nonopposite","neutral","nonopposite",1,9.1775,8.6,9.755,25
"qwen25_72b","first_token","position","neutral_opposite","neutral","opposite",1,4.17708333333333,3.140625,5.22662760416667,24
"qwen25_72b","first_token","position","valenced_nonopposite","valenced","nonopposite",1,2.45965189873418,2.11784018987342,2.80856408227848,79
"qwen25_72b","first_token","position","valenced_opposite","valenced","opposite",1,2.709375,2.45154296875,2.97423828125,80
"llama3_8b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",-1,0.386422116756439,-0.0636486774682999,0.841394882857798,25
"llama3_8b","sequence","semantic","neutral_opposite","neutral","opposite",-1,0.112584014733632,-0.518244353371362,0.735980892119308,24
"llama3_8b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",-1,-0.115905837167667,-0.526888552402394,0.32138927197909,79
"llama3_8b","sequence","semantic","valenced_opposite","valenced","opposite",-1,-0.897100186347961,-1.31175548991188,-0.47058144422248,80
"llama3_8b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",-0.8,0.353957841396332,-0.0551035099029541,0.767598295569419,25
"llama3_8b","sequence","semantic","neutral_opposite","neutral","opposite",-0.8,0.182040159900983,-0.456948618094126,0.829919893480836,24
"llama3_8b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",-0.8,0.21583948482441,-0.211228182534628,0.654298907027969,79
"llama3_8b","sequence","semantic","valenced_opposite","valenced","opposite",-0.8,-0.693276377022266,-1.125951153934,-0.253696976993233,80
"llama3_8b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",-0.6,0.342910368442535,-0.0338207759261131,0.705434521913528,25
"llama3_8b","sequence","semantic","neutral_opposite","neutral","opposite",-0.6,0.29460021853447,-0.374874801188707,0.924964360768596,24
"llama3_8b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",-0.6,0.387668046015727,-0.0406995536405829,0.8238362827633,79
"llama3_8b","sequence","semantic","valenced_opposite","valenced","opposite",-0.6,-0.509252039343119,-0.965440425742418,-0.05244865661487,80
"llama3_8b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",-0.4,0.257344620227814,-0.0721788192391395,0.563169848203659,25
"llama3_8b","sequence","semantic","neutral_opposite","neutral","opposite",-0.4,0.370240981380145,-0.284272891407212,1.0281731604288,24
"llama3_8b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",-0.4,0.0589707712583904,-0.373299330227737,0.500359122436258,79
"llama3_8b","sequence","semantic","valenced_opposite","valenced","opposite",-0.4,-0.722654719650745,-1.15004742847756,-0.248182548675686,80
"llama3_8b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",-0.2,0.172345306873322,-0.159234424710274,0.464622708499431,25
"llama3_8b","sequence","semantic","neutral_opposite","neutral","opposite",-0.2,0.319989142318567,-0.238303982652724,0.850389289048811,24
"llama3_8b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",-0.2,0.384421610379521,-0.025470407307148,0.815204850405077,79
"llama3_8b","sequence","semantic","valenced_opposite","valenced","opposite",-0.2,-0.274768213927746,-0.714738072361797,0.171815470978617,80
"llama3_8b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0,0.146524114608765,-0.201475217401981,0.464623536646366,25
"llama3_8b","sequence","semantic","neutral_opposite","neutral","opposite",0,0.318535779913266,-0.121769840394457,0.767191898884872,24
"llama3_8b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0,2.26777458417265,1.92224599207881,2.63881957429119,79
"llama3_8b","sequence","semantic","valenced_opposite","valenced","opposite",0,1.81137458905578,1.40790405264124,2.20449127994478,80
"llama3_8b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.2,0.169297180175781,-0.205178339600563,0.51267000079155,25
"llama3_8b","sequence","semantic","neutral_opposite","neutral","opposite",0.2,0.340701567629973,-0.0753676410764456,0.786297791140774,24
"llama3_8b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.2,2.98919917963728,2.63192001439725,3.36343905084495,79
"llama3_8b","sequence","semantic","valenced_opposite","valenced","opposite",0.2,2.64018562734127,2.23631166957319,3.04703139288351,80
"llama3_8b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.4,0.218884575366974,-0.164618867993355,0.588857117891311,25
"llama3_8b","sequence","semantic","neutral_opposite","neutral","opposite",0.4,0.364484923581282,-0.0577023172751069,0.810280449874699,24
"llama3_8b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.4,3.55171703764155,3.17364985001615,3.95258270637899,79
"llama3_8b","sequence","semantic","valenced_opposite","valenced","opposite",0.4,3.26778764128685,2.85564827134833,3.68214067013934,80
"llama3_8b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.6,0.251931092739105,-0.16327332264185,0.64197179532051,25
"llama3_8b","sequence","semantic","neutral_opposite","neutral","opposite",0.6,0.389854401350021,-0.0574285475537181,0.855318424726526,24
"llama3_8b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.6,3.92790955003304,3.54203661661359,4.32562920362512,79
"llama3_8b","sequence","semantic","valenced_opposite","valenced","opposite",0.6,3.7095757946372,3.27852053711191,4.1445699473843,80
"llama3_8b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.8,0.285913517475128,-0.158003243207931,0.706788951396942,25
"llama3_8b","sequence","semantic","neutral_opposite","neutral","opposite",0.8,0.406659334897995,-0.0301759402578075,0.885081583571931,24
"llama3_8b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.8,4.17211280970634,3.76739955474681,4.61071354162089,79
"llama3_8b","sequence","semantic","valenced_opposite","valenced","opposite",0.8,4.00028230175376,3.56697757806629,4.44390398079529,80
"llama3_8b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",1,0.301304275989532,-0.192555753827095,0.713582037568092,25
"llama3_8b","sequence","semantic","neutral_opposite","neutral","opposite",1,0.409923672676086,-0.0556734052176277,0.899515259017547,24
"llama3_8b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",1,4.28409000514429,3.8726414109144,4.69782754016828,79
"llama3_8b","sequence","semantic","valenced_opposite","valenced","opposite",1,4.17464208826423,3.74598350582644,4.60856348145753,80
"llama3_8b","sequence","position","neutral_nonopposite","neutral","nonopposite",-1,0.162575194835663,-0.215008998632431,0.557438208937645,25
"llama3_8b","sequence","position","neutral_opposite","neutral","opposite",-1,-1.08603601157665,-1.43242966302981,-0.756583637371659,24
"llama3_8b","sequence","position","valenced_nonopposite","valenced","nonopposite",-1,0.0453508564188511,-0.196136639823642,0.276765953758849,79
"llama3_8b","sequence","position","valenced_opposite","valenced","opposite",-1,-0.280377431213856,-0.533184923771769,-0.0190959534421565,80
"llama3_8b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.8,0.469763338565826,0.0234275605678558,0.939075002729893,25
"llama3_8b","sequence","position","neutral_opposite","neutral","opposite",-0.8,-1.23995030423005,-1.6281416580081,-0.829322378585736,24
