"model_name","target_layer","score_mode","component","pair_id","pair_class","valence_status","opposition_status","slope","std_error","t_value","p_value","p_fdr_within_model_component","abs_slope"
"qwen25_32b",43,"sequence","semantic","valenced_opposite::utilitarian::005","valenced_opposite","valenced","opposite",9.01065249036101,1.53034377208166,5.88799239409077,0.000232508719365502,0.000304162349861789,9.01065249036101
"qwen25_32b",43,"sequence","semantic","valenced_opposite::utilitarian::006","valenced_opposite","valenced","opposite",10.6962950361084,0.94503377877512,11.3184261518907,1.26505904852501e-06,8.07483928824505e-06,10.6962950361084
"qwen25_32b",43,"sequence","semantic","valenced_opposite::utilitarian::007","valenced_opposite","valenced","opposite",10.9129624534081,1.48740305485267,7.33692351767363,4.38803089202562e-05,7.66983550875067e-05,10.9129624534081
"qwen25_32b",43,"sequence","semantic","valenced_opposite::utilitarian::008","valenced_opposite","valenced","opposite",12.9475971294115,2.25373373425711,5.74495422090284,0.00027805874445708,0.000348410956910076,12.9475971294115
"qwen25_32b",43,"sequence","semantic","valenced_opposite::utilitarian::009","valenced_opposite","valenced","opposite",13.7522281021277,2.44389931791153,5.62716638993126,0.000322863980662797,0.000399736357011083,13.7522281021277
"qwen25_32b",43,"sequence","semantic","valenced_opposite::utilitarian::010","valenced_opposite","valenced","opposite",9.77585051896468,0.78396326779293,12.4697813285135,5.54798636636418e-07,5.46387615497586e-06,9.77585051896468
"qwen25_32b",43,"sequence","semantic","valenced_opposite::utilitarian::011","valenced_opposite","valenced","opposite",6.23469044489759,0.303119664897763,20.5684129632449,7.09020419617385e-09,1.44117642373808e-06,6.23469044489759
"qwen25_32b",43,"sequence","semantic","valenced_opposite::utilitarian::012","valenced_opposite","valenced","opposite",8.90759639679584,0.83547123154759,10.6617631588532,2.09392901903439e-06,1.00143435431555e-05,8.90759639679584
"qwen25_32b",43,"sequence","semantic","valenced_opposite::utilitarian::013","valenced_opposite","valenced","opposite",10.3910019971389,2.20522542729206,4.71199083256477,0.00110142352021017,0.00124508745762889,10.3910019971389
"qwen25_32b",43,"sequence","semantic","valenced_opposite::utilitarian::014","valenced_opposite","valenced","opposite",10.7750471813365,0.741248376258157,14.5363518173615,1.48130794284287e-07,2.73354344704466e-06,10.7750471813365
"qwen25_32b",43,"sequence","semantic","valenced_opposite::utilitarian::015","valenced_opposite","valenced","opposite",12.9998021663555,2.0051177146294,6.48331121485214,0.000113636915361465,0.000161893687638251,12.9998021663555
"qwen25_32b",43,"sequence","semantic","valenced_opposite::utilitarian::016","valenced_opposite","valenced","opposite",13.6351585937514,1.25025555881979,10.9058971964281,1.73083846061086e-06,9.42184763263652e-06,13.6351585937514
"qwen25_32b",43,"sequence","semantic","valenced_opposite::utilitarian::017","valenced_opposite","valenced","opposite",11.878628483922,1.10929606154271,10.7082580527711,2.0187605485857e-06,9.99767128823392e-06,11.878628483922
"qwen25_32b",43,"sequence","semantic","valenced_opposite::utilitarian::018","valenced_opposite","valenced","opposite",8.87094766294666,1.5111902040019,5.87017282103523,0.000237713500265112,0.000307108124566107,8.87094766294666
"qwen25_32b",43,"sequence","semantic","valenced_opposite::utilitarian::019","valenced_opposite","valenced","opposite",8.50282889895138,0.505521493917983,16.819915673716,4.15723968385984e-08,1.44117642373808e-06,8.50282889895138
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::000","neutral_nonopposite","neutral","nonopposite",4.39004361649626,0.929260535384193,4.72423335473,0.001082630113687,0.00331157446539553,4.39004361649626
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::001","neutral_nonopposite","neutral","nonopposite",3.46826297897631,0.669026452339953,5.18404461713867,0.000576221266299631,0.00205423657423013,3.46826297897631
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::002","neutral_nonopposite","neutral","nonopposite",2.19344551845439,0.508969629746401,4.30958035658688,0.00196289530037439,0.00516812939845409,2.19344551845439
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::003","neutral_nonopposite","neutral","nonopposite",4.64639332318847,0.377527888075601,12.3074174649,6.20555548487709e-07,3.29146345192918e-05,4.64639332318847
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::004","neutral_nonopposite","neutral","nonopposite",3.8785728091111,0.371416927164075,10.4426387852747,2.49233132536493e-06,5.18404915675906e-05,3.8785728091111
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::005","neutral_nonopposite","neutral","nonopposite",5.71925934727919,0.485481812354428,11.7805841572986,9.00918958108743e-07,3.29146345192918e-05,5.71925934727919
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::006","neutral_nonopposite","neutral","nonopposite",3.43138613541451,0.699255874048872,4.9071967254932,0.000839277732303672,0.0026449964896843,3.43138613541451
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::007","neutral_nonopposite","neutral","nonopposite",2.10243670855032,0.365509543197625,5.75207063037905,0.00027557684652107,0.00135839134910981,2.10243670855032
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::008","neutral_nonopposite","neutral","nonopposite",3.17139687729069,0.280280036665012,11.3151008363864,1.26820859463624e-06,3.48240777614388e-05,3.17139687729069
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::009","neutral_nonopposite","neutral","nonopposite",3.25815818646994,0.352571881503132,9.24111750653319,6.87398050298494e-06,7.94326635900482e-05,3.25815818646994
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::010","neutral_nonopposite","neutral","nonopposite",3.27173942587112,0.528940798560293,6.18545484631997,0.000161666391058756,0.000908827279465439,3.27173942587112
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::011","neutral_nonopposite","neutral","nonopposite",2.88456920680849,0.246374621654503,11.7080614368374,9.49460611133418e-07,3.29146345192918e-05,2.88456920680849
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::012","neutral_nonopposite","neutral","nonopposite",1.88097966412328,0.347489777957444,5.41305034979658,0.000425683392588382,0.00177084291316767,1.88097966412328
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::013","neutral_nonopposite","neutral","nonopposite",1.93795300695159,0.834674355247741,2.32180729498558,0.0453514221358925,0.0760733532602067,1.93795300695159
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::014","neutral_nonopposite","neutral","nonopposite",1.00576786158454,0.318723110882766,3.15561635552209,0.0116319545404006,0.0234897722757604,1.00576786158454
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::015","neutral_nonopposite","neutral","nonopposite",1.41871248364382,0.66818168146469,2.12324360723857,0.0627062500738614,0.0988098486012361,1.41871248364382
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::016","neutral_nonopposite","neutral","nonopposite",2.40109145913026,0.492106552699202,4.87921050016563,0.000872333408657738,0.00270813953732551,2.40109145913026
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::017","neutral_nonopposite","neutral","nonopposite",0.729349698980555,0.588261315717806,1.23983964182753,0.246387123056554,0.325389685469321,0.729349698980555
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::018","neutral_nonopposite","neutral","nonopposite",1.99145240767204,0.401055986617125,4.96552220668686,0.000774639849886831,0.0025175795121322,1.99145240767204
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::019","neutral_nonopposite","neutral","nonopposite",4.06069501147535,0.710568647141253,5.71471177037189,0.000288879886807612,0.00135839134910981,4.06069501147535
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::020","neutral_nonopposite","neutral","nonopposite",3.10973950600441,1.03169935943022,3.01419156421869,0.0146162259395076,0.0276379545037962,3.10973950600441
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::021","neutral_nonopposite","neutral","nonopposite",2.11184564817435,0.399448515151064,5.28690323801978,0.000502488275380421,0.00189687526854237,2.11184564817435
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::022","neutral_nonopposite","neutral","nonopposite",3.81254497197578,0.5880290928726,6.48359922695491,0.000113598793391629,0.000711177698338184,3.81254497197578
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::023","neutral_nonopposite","neutral","nonopposite",2.3576821400374,0.504018635215344,4.67776779529208,0.00115584149017539,0.00341258151497811,2.3576821400374
"qwen25_32b",43,"sequence","position","neutral_nonopposite::neutral::024","neutral_nonopposite","neutral","nonopposite",3.49014163292265,0.243277113497901,14.346362396119,1.66009445952332e-07,1.72649823790425e-05,3.49014163292265
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::000","neutral_opposite","neutral","opposite",0.0851021761695859,0.198553918954643,0.428609904139069,0.678282751219888,0.716156407379374,0.0851021761695859
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::001","neutral_opposite","neutral","opposite",1.71881919150986,0.367877749512961,4.67225645961308,0.00116487157482426,0.00341258151497811,1.71881919150986
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::002","neutral_opposite","neutral","opposite",0.683766644635818,0.282397540703405,2.42129107403935,0.038528965402365,0.0656887278991141,0.683766644635818
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::003","neutral_opposite","neutral","opposite",-2.69781418089706,0.411110443313373,-6.56226136984952,0.000103690763046557,0.000682358419711535,2.69781418089706
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::004","neutral_opposite","neutral","opposite",-0.681881528383243,0.189971229708178,-3.58939366466547,0.0058443171164629,0.0135068662247143,0.681881528383243
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::005","neutral_opposite","neutral","opposite",0.666208164930207,0.533963214786027,1.24766678018667,0.243638669078312,0.325389685469321,0.666208164930207
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::006","neutral_opposite","neutral","opposite",-2.24750618894525,0.401673859205239,-5.59535089834377,0.000336268564364478,0.00152051872582199,2.24750618894525
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::007","neutral_opposite","neutral","opposite",0.536687456740199,0.43703692423576,1.22801398915823,0.250587903677043,0.325764274780156,0.536687456740199
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::008","neutral_opposite","neutral","opposite",0.698289430333824,0.211005832437768,3.309337103465,0.009093515243317,0.019300522149081,0.698289430333824
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::009","neutral_opposite","neutral","opposite",0.126576923595921,0.301255938795309,0.420164077435581,0.684219058185093,0.718775576275249,0.126576923595921
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::010","neutral_opposite","neutral","opposite",1.18717750296975,0.207666108401589,5.71676096840011,0.000288132408550557,0.00135839134910981,1.18717750296975
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::011","neutral_opposite","neutral","opposite",-0.722383329385927,0.225639369350968,-3.20149507359375,0.0108053482056355,0.0222525982848732,0.722383329385927
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::012","neutral_opposite","neutral","opposite",3.25771837735928,0.570177302674563,5.71351816720539,0.00028931624231566,0.00135839134910981,3.25771837735928
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::013","neutral_opposite","neutral","opposite",0.299604100215238,0.83164193647547,0.360256123548762,0.726965341588293,0.759843171107362,0.299604100215238
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::014","neutral_opposite","neutral","opposite",1.38043397269072,0.303371207894819,4.550313071138,0.00138531865365507,0.00394720931452404,1.38043397269072
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::015","neutral_opposite","neutral","opposite",0.757795228946139,0.476812291627353,1.58929466008478,0.146456897640952,0.2058313156035,0.757795228946139
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::016","neutral_opposite","neutral","opposite",0.008820054877142,1.03014576640099,0.00856194838130195,0.993355420482676,0.993355420482676,0.008820054877142
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::017","neutral_opposite","neutral","opposite",0.273400577002395,0.291129794076333,0.939102017606314,0.37219627453969,0.437383192679409,0.273400577002395
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::018","neutral_opposite","neutral","opposite",0.349389260896803,0.172700896588385,2.02308886519296,0.0737532145346705,0.112799033994202,0.349389260896803
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::019","neutral_opposite","neutral","opposite",1.69187925864321,0.491669868694355,3.44108794613762,0.00737782258011541,0.0158204855326186,1.69187925864321
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::020","neutral_opposite","neutral","opposite",-1.04631515978599,0.679220943769594,-1.54046362878487,0.157834730950953,0.218179788127436,1.04631515978599
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::021","neutral_opposite","neutral","opposite",-3.25040495454297,0.331849422678837,-9.79481877143027,4.25103061975179e-06,5.89476245938915e-05,3.25040495454297
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::022","neutral_opposite","neutral","opposite",2.61024121656499,0.49286587277991,5.29604779053266,0.000496444792164738,0.00189687526854237,2.61024121656499
"qwen25_32b",43,"sequence","position","neutral_opposite::neutral::023","neutral_opposite","neutral","opposite",-0.346204023463898,0.684867341185653,-0.505505230932087,0.625351393950722,0.66704148688077,0.346204023463898
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::000","valenced_nonopposite","valenced","nonopposite",-0.275008887214695,0.137494175476601,-2.000149360956,0.0765343912908867,0.116198199916091,0.275008887214695
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::001","valenced_nonopposite","valenced","nonopposite",3.89356882941903,0.780915980626835,4.98589979717625,0.000753337903390205,0.0024872108556375,3.89356882941903
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::002","valenced_nonopposite","valenced","nonopposite",-0.389327134470315,0.650968848935549,-0.598073371877832,0.564535774061901,0.611580421900393,0.389327134470315
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::003","valenced_nonopposite","valenced","nonopposite",0.821459036636681,0.685625357536335,1.19811647513802,0.261469907686459,0.335714449375206,0.821459036636681
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::004","valenced_nonopposite","valenced","nonopposite",-1.45198642267782,0.265952984074349,-5.45956056004208,0.000400655141309804,0.00172119616672409,1.45198642267782
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::005","valenced_nonopposite","valenced","nonopposite",0.282065178547695,0.149381463927026,1.88822074126604,0.0915961844375433,0.13512061250361,0.282065178547695
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::006","valenced_nonopposite","valenced","nonopposite",-1.67569287109348,0.155446356677208,-10.7798787112981,1.90872972228303e-06,4.41128646927633e-05,1.67569287109348
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::007","valenced_nonopposite","valenced","nonopposite",0.586215657289751,0.513170504020976,1.14234090364981,0.282791203604307,0.357945745893368,0.586215657289751
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::008","valenced_nonopposite","valenced","nonopposite",-1.15476880920952,0.102716510314425,-11.2422901213706,1.33938760620919e-06,3.48240777614388e-05,1.15476880920952
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::009","valenced_nonopposite","valenced","nonopposite",-3.08814100630287,0.30747077935246,-10.0436893964576,3.4506838296093e-06,5.46158581646072e-05,3.08814100630287
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::010","valenced_nonopposite","valenced","nonopposite",1.13101134473867,0.345489256482002,3.27365127429829,0.00962639515877686,0.0202251534649049,1.13101134473867
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::011","valenced_nonopposite","valenced","nonopposite",0.908406721204456,0.415498236879325,2.18630704194369,0.056589859866287,0.0919585222827163,0.908406721204456
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::012","valenced_nonopposite","valenced","nonopposite",-0.733001721360225,0.289392481450938,-2.53289828984204,0.0320824422966998,0.0556095666476129,0.733001721360225
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::013","valenced_nonopposite","valenced","nonopposite",-0.891055876443907,0.457096016764101,-1.94938447014244,0.0830487698428822,0.123386743766568,0.891055876443907
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::014","valenced_nonopposite","valenced","nonopposite",0.678257345450262,0.162102159555345,4.18413516088101,0.00236156096716811,0.00606425532309835,0.678257345450262
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::015","valenced_nonopposite","valenced","nonopposite",-1.62806722179189,0.292324768228854,-5.56937830364519,0.000347658842292907,0.00153857530206223,1.62806722179189
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::016","valenced_nonopposite","valenced","nonopposite",-0.550006562913438,0.492750196381894,-1.11619755192785,0.293250891436589,0.361711921554486,0.550006562913438
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::017","valenced_nonopposite","valenced","nonopposite",-1.5433047787162,0.510705907547586,-3.02190508452733,0.0144346983242437,0.0275451123985567,1.5433047787162
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::018","valenced_nonopposite","valenced","nonopposite",0.138368665913821,0.13885343531084,0.99650876914976,0.345039086156559,0.412460516784852,0.138368665913821
"qwen25_32b",43,"sequence","position","valenced_nonopposite::affective::019","valenced_nonopposite","valenced","nonopposite",0.783503966695302,0.662249009964936,1.18309571612162,0.267080144801125,0.340813927108184,0.783503966695302
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::000","valenced_nonopposite","valenced","nonopposite",-1.51061304001464,0.102671951930353,-14.7130059535575,1.33403055956156e-07,1.72649823790425e-05,1.51061304001464
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::001","valenced_nonopposite","valenced","nonopposite",-0.438122031965241,0.360338562674677,-1.21586218447785,0.254965443440052,0.329396349289012,0.438122031965241
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::002","valenced_nonopposite","valenced","nonopposite",1.02339818546574,0.342771501838513,2.98565715054071,0.0153084002009745,0.0286860111874116,1.02339818546574
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::003","valenced_nonopposite","valenced","nonopposite",-0.978702261383572,0.902083842124696,-1.08493492032671,0.306155727834237,0.372399949646323,0.978702261383572
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::004","valenced_nonopposite","valenced","nonopposite",-1.540099494894,0.482453373471723,-3.19222453314293,0.0109673298134509,0.0223647509921352,1.540099494894
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::005","valenced_nonopposite","valenced","nonopposite",-1.47378477112107,0.342787956854556,-4.29940650378916,0.00199238551644193,0.00518020234274902,1.47378477112107
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::006","valenced_nonopposite","valenced","nonopposite",-1.18739039497288,0.515861478324323,-2.30176209092001,0.0468640680584297,0.0779818092492271,1.18739039497288
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::007","valenced_nonopposite","valenced","nonopposite",-1.03445004141183,0.161943998952095,-6.38770221870237,0.000127097740484083,0.000755323714876836,1.03445004141183
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::008","valenced_nonopposite","valenced","nonopposite",-3.60825803266522,0.395271886344475,-9.12854710218541,7.60167398413884e-06,8.32183257210989e-05,3.60825803266522
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::009","valenced_nonopposite","valenced","nonopposite",0.242675267602172,0.196783595213348,1.23320883196117,0.248735384565491,0.325389685469321,0.242675267602172
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::010","valenced_nonopposite","valenced","nonopposite",-0.236485717439845,0.130942448083385,-1.80602792220022,0.104389636307316,0.150785030221678,0.236485717439845
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::011","valenced_nonopposite","valenced","nonopposite",-1.15535122030407,0.357906245610355,-3.22808342820002,0.0103543920176278,0.0215371353966659,1.15535122030407
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::012","valenced_nonopposite","valenced","nonopposite",-3.44439073654664,0.43744286139204,-7.87392146619064,2.51244086727256e-05,0.000248851285901282,3.44439073654664
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::013","valenced_nonopposite","valenced","nonopposite",-2.20333098091991,0.36891107276558,-5.97252601935314,0.00020944890161387,0.00114645714567592,2.20333098091991
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::014","valenced_nonopposite","valenced","nonopposite",-0.0603646644769635,0.382977692841637,-0.157619270274116,0.878236433382921,0.904322664077463,0.0603646644769635
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::015","valenced_nonopposite","valenced","nonopposite",-1.47341014404722,0.279336895798078,-5.27467071558029,0.000510697187684485,0.00189687526854237,1.47341014404722
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::016","valenced_nonopposite","valenced","nonopposite",-2.87677855518331,0.795577788432208,-3.61596137676541,0.00560694208697842,0.0131038646527136,2.87677855518331
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::017","valenced_nonopposite","valenced","nonopposite",-0.868863077294204,0.34204588872865,-2.5401944766057,0.0317006652649,0.0554095661773042,0.868863077294204
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::018","valenced_nonopposite","valenced","nonopposite",-1.87581281737684,0.459736475010469,-4.08019141255679,0.00275722185470635,0.00699392860706001,1.87581281737684
"qwen25_32b",43,"sequence","position","valenced_nonopposite::deontic::019","valenced_nonopposite","valenced","nonopposite",-1.00682577769382,1.14923322526539,-0.876084815126463,0.403760253251856,0.465136804979128,1.00682577769382
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::000","valenced_nonopposite","valenced","nonopposite",-1.06479241148635,0.421268778917927,-2.52758444198352,0.0323633871450937,0.0556329299684256,1.06479241148635
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::001","valenced_nonopposite","valenced","nonopposite",-1.34422793864873,0.310943412053846,-4.32306293215807,0.00192452983149463,0.00513207955065235,1.34422793864873
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::002","valenced_nonopposite","valenced","nonopposite",0.706425361694678,0.203081092457669,3.47853831760299,0.00695455370481609,0.0153887996872526,0.706425361694678
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::003","valenced_nonopposite","valenced","nonopposite",-1.80376384785085,0.235618667491592,-7.65543692719176,3.14100603894224e-05,0.000272220523374994,1.80376384785085
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::004","valenced_nonopposite","valenced","nonopposite",-0.155132572478315,0.7004582038519,-0.221472989573429,0.829667558261938,0.858561453325786,0.155132572478315
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::005","valenced_nonopposite","valenced","nonopposite",-1.30763277778538,0.425778046502671,-3.07116063997718,0.0133289709939354,0.0256706108031349,1.30763277778538
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::006","valenced_nonopposite","valenced","nonopposite",0.877301858380334,0.596080028818469,1.47178535761262,0.175161855461258,0.23812853552903,0.877301858380334
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::007","valenced_nonopposite","valenced","nonopposite",-1.39447243049525,0.404888633067044,-3.44408885952682,0.0073429334930083,0.0158204855326186,1.39447243049525
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::008","valenced_nonopposite","valenced","nonopposite",0.196445278115092,0.253510190709919,0.774900912523376,0.458272681951258,0.512476977665923,0.196445278115092
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::009","valenced_nonopposite","valenced","nonopposite",-2.39944406025803,0.302997784269321,-7.91901520350813,2.40070813622101e-05,0.000248851285901282,2.39944406025803
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::010","valenced_nonopposite","valenced","nonopposite",-0.573156914285461,0.216462528976684,-2.64783432492928,0.0265703511457798,0.0468358732061204,0.573156914285461
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::011","valenced_nonopposite","valenced","nonopposite",-2.06992814782192,0.279612803330633,-7.40283750660123,4.09109101456426e-05,0.000340378772411747,2.06992814782192
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::012","valenced_nonopposite","valenced","nonopposite",1.45253142092821,0.284305940347462,5.10904351542219,0.000637325023344557,0.00217317385009292,1.45253142092821
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::013","valenced_nonopposite","valenced","nonopposite",-0.723446613931623,0.165945865533561,-4.35953382511547,0.00182470485203276,0.00492907284704954,0.723446613931623
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::014","valenced_nonopposite","valenced","nonopposite",0.278295328155958,0.558101737075541,0.498646231803951,0.629987747681269,0.668558426110734,0.278295328155958
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::015","valenced_nonopposite","valenced","nonopposite",0.578637743451523,0.519821199605359,1.11314764363365,0.294490747851864,0.361711921554486,0.578637743451523
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::016","valenced_nonopposite","valenced","nonopposite",-3.31671294935011,0.479092940244206,-6.92290090448732,6.88894470794039e-05,0.000523101670945992,3.31671294935011
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::017","valenced_nonopposite","valenced","nonopposite",-0.918468368796332,0.231405211470517,-3.96909111493088,0.00325912029209264,0.00807020262803891,0.918468368796332
"qwen25_32b",43,"sequence","position","valenced_nonopposite::epistemic::019","valenced_nonopposite","valenced","nonopposite",-1.31343483753131,0.230380970367926,-5.7011429174628,0.000293882743797795,0.00135839134910981,1.31343483753131
"qwen25_32b",43,"sequence","position","valenced_nonopposite::utilitarian::000","valenced_nonopposite","valenced","nonopposite",-0.955188477318519,0.641188601942402,-1.48971531063543,0.170484068753825,0.233293988821023,0.955188477318519
"qwen25_32b",43,"sequence","position","valenced_nonopposite::utilitarian::001","valenced_nonopposite","valenced","nonopposite",-1.38548419773828,0.900740610229821,-1.53816113318659,0.158390134650206,0.218179788127436,1.38548419773828
"qwen25_32b",43,"sequence","position","valenced_nonopposite::utilitarian::002","valenced_nonopposite","valenced","nonopposite",0.389909790597233,0.0715382863167291,5.45036526135032,0.000405474096968656,0.00172119616672409,0.389909790597233
"qwen25_32b",43,"sequence","position","valenced_nonopposite::utilitarian::003","valenced_nonopposite","valenced","nonopposite",0.442815385361281,0.485986757934038,0.911167594861469,0.385961326032818,0.448491373267186,0.442815385361281
"qwen25_32b",43,"sequence","position","valenced_nonopposite::utilitarian::004","valenced_nonopposite","valenced","nonopposite",-0.673808297892285,0.638418328013903,-1.05543382501013,0.318734367464688,0.383218199032689,0.673808297892285
"qwen25_32b",43,"sequence","position","valenced_nonopposite::utilitarian::005","valenced_nonopposite","valenced","nonopposite",-0.547887654938938,0.174952014596577,-3.13164530401274,0.0120896133584464,0.0237230148920458,0.547887654938938
"qwen25_32b",43,"sequence","position","valenced_nonopposite::utilitarian::006","valenced_nonopposite","valenced","nonopposite",0.258857369655739,0.123763225596708,2.09155319286236,0.0660168199381025,0.102473869754667,0.258857369655739
"qwen25_32b",43,"sequence","position","valenced_nonopposite::utilitarian::007","valenced_nonopposite","valenced","nonopposite",-0.88082525932917,0.519207782558219,-1.69647930735784,0.124028314455776,0.177916478667596,0.88082525932917
"qwen25_32b",43,"sequence","position","valenced_nonopposite::utilitarian::008","valenced_nonopposite","valenced","nonopposite",-0.104113334550297,0.918718396219733,-0.113324534458757,0.912260873357383,0.934730352996728,0.104113334550297
"qwen25_32b",43,"sequence","position","valenced_nonopposite::utilitarian::009","valenced_nonopposite","valenced","nonopposite",-0.537316345162993,0.433592677029403,-1.23921914190114,0.246606094261059,0.325389685469321,0.537316345162993
"qwen25_32b",43,"sequence","position","valenced_nonopposite::utilitarian::010","valenced_nonopposite","valenced","nonopposite",-1.89821236901238,0.376196185203179,-5.04580440651513,0.000694289070753777,0.00232922785027074,1.89821236901238
